url,location,floor,floors_count,rooms_count,living_meters,kitchen_meters,total_meters,price_feb,price_apr,price_may,district,street,residential_complex,year_of_construction,price_per_m2
https://krasnogorsk.cian.ru/sale/flat/301075482/,69.0,13.0,14.0,1.0,17.0,8.0,35.0,5800000,5670000,5600000,59.0,621.0,322.0,1986.0,160000.0
https://krasnogorsk.cian.ru/sale/flat/284721606/,69.0,9.0,9.0,1.0,18.0,6.0,32.0,5800000,5670000,5600000,59.0,621.0,322.0,1977.0,175000.0
https://krasnogorsk.cian.ru/sale/flat/301308958/,69.0,1.0,3.0,1.0,17.0,7.0,31.0,5750000,5650000,5600000,59.0,295.0,322.0,1955.0,180645.16129032258
https://krasnogorsk.cian.ru/sale/flat/298748334/,69.0,2.0,9.0,1.0,18.0,6.0,32.0,5770000,5660000,5600000,59.0,621.0,322.0,1977.0,175000.0
https://krasnogorsk.cian.ru/sale/flat/301104827/,69.0,4.0,9.0,1.0,18.0,7.0,36.0,5910000,5770000,5700000,59.0,621.0,322.0,1986.0,158333.33333333334
https://krasnogorsk.cian.ru/sale/flat/294336489/,69.0,2.0,9.0,1.0,18.0,6.0,32.0,5890000,5770000,5700000,59.0,621.0,322.0,1977.0,178125.0
https://krasnogorsk.cian.ru/sale/flat/300178612/,69.0,12.0,25.0,1.0,17.0,8.0,30.0,5970000,5850000,5800000,59.0,839.0,85.0,2023.0,193333.33333333334
https://krasnogorsk.cian.ru/sale/flat/295912518/,69.0,13.0,14.0,1.0,17.0,8.0,35.0,5990000,5870000,5800000,59.0,460.0,322.0,1981.0,165714.2857142857
https://krasnogorsk.cian.ru/sale/flat/288672693/,69.0,21.0,25.0,1.0,13.0,11.0,33.0,6180000,6050000,6000000,59.0,839.0,85.0,2023.0,181818.18181818182
https://krasnogorsk.cian.ru/sale/flat/299517997/,69.0,10.0,25.0,1.0,13.0,16.0,36.0,6360000,6220000,6150000,59.0,839.0,85.0,2017.0,170833.33333333334
https://krasnogorsk.cian.ru/sale/flat/300581507/,69.0,6.0,25.0,1.0,14.0,5.0,24.0,6400000,6250000,6200000,59.0,839.0,85.0,2017.0,258333.33333333334
https://krasnogorsk.cian.ru/sale/flat/293932262/,69.0,1.0,9.0,1.0,19.0,7.0,36.0,6350000,6210000,6150000,59.0,621.0,322.0,1982.0,170833.33333333334
https://krasnogorsk.cian.ru/sale/flat/297041774/,69.0,5.0,5.0,2.0,29.0,6.0,40.0,6430000,6430000,6200000,59.0,447.0,322.0,1966.0,155000.0
https://krasnogorsk.cian.ru/sale/flat/301060470/,69.0,2.0,3.0,1.0,17.0,7.0,32.0,6510000,6370000,6300000,59.0,269.0,322.0,1954.0,196875.0
https://krasnogorsk.cian.ru/sale/flat/295123288/,69.0,21.0,26.0,1.0,18.0,8.0,30.0,6510000,6360000,6300000,59.0,839.0,85.0,2017.0,210000.0
https://krasnogorsk.cian.ru/sale/flat/299565798/,69.0,3.0,9.0,1.0,16.0,6.0,36.0,6490000,6370000,6300000,59.0,621.0,322.0,1978.0,175000.0
https://krasnogorsk.cian.ru/sale/flat/284686243/,69.0,1.0,10.0,1.0,18.0,9.0,32.0,6520000,6390000,6300000,59.0,539.0,322.0,1989.0,196875.0
https://krasnogorsk.cian.ru/sale/flat/301681307/,69.0,2.0,9.0,1.0,19.0,6.0,32.0,6660000,6540000,6450000,59.0,829.0,322.0,1973.0,201562.5
https://krasnogorsk.cian.ru/sale/flat/301133549/,69.0,3.0,8.0,1.0,21.0,13.0,48.0,6660000,6520000,6450000,59.0,307.0,103.0,2023.0,134375.0
https://krasnogorsk.cian.ru/sale/flat/300799788/,69.0,4.0,25.0,1.0,18.0,8.0,34.0,6620000,6480000,6400000,59.0,839.0,85.0,2012.0,188235.29411764705
https://krasnogorsk.cian.ru/sale/flat/298510054/,69.0,4.0,10.0,1.0,17.0,7.0,36.0,6650000,6530000,6450000,59.0,539.0,322.0,1993.0,179166.66666666666
https://krasnogorsk.cian.ru/sale/flat/287121697/,69.0,15.0,27.0,1.0,12.0,10.0,32.0,6740000,6740000,6500000,59.0,839.0,85.0,2022.0,203125.0
https://krasnogorsk.cian.ru/sale/flat/299005706/,69.0,5.0,18.0,1.0,18.0,9.0,41.0,6700000,6440000,6500000,59.0,221.0,322.0,2009.0,158536.58536585365
https://krasnogorsk.cian.ru/sale/flat/298670687/,69.0,16.0,16.0,1.0,17.0,8.0,38.0,6750000,6610000,6530000,59.0,221.0,322.0,2005.0,171842.1052631579
https://krasnogorsk.cian.ru/sale/flat/292565310/,69.0,5.0,5.0,2.0,31.0,5.0,43.0,6690000,6570000,6500000,59.0,639.0,322.0,1965.0,151162.7906976744
https://krasnogorsk.cian.ru/sale/flat/301850709/,69.0,2.0,9.0,1.0,18.0,6.0,36.0,6770000,6630000,6550000,59.0,621.0,322.0,1977.0,181944.44444444444
https://krasnogorsk.cian.ru/sale/flat/293932090/,69.0,6.0,12.0,1.0,14.0,11.0,33.0,6780000,6640000,6550000,59.0,838.0,352.0,2022.0,198484.84848484848
https://krasnogorsk.cian.ru/sale/flat/301868953/,69.0,8.0,8.0,1.0,20.0,13.0,45.0,6820000,6680000,6600000,59.0,307.0,103.0,2023.0,146666.66666666666
https://krasnogorsk.cian.ru/sale/flat/301261042/,69.0,5.0,26.0,2.0,18.0,10.0,37.0,6800000,6660000,6600000,59.0,839.0,85.0,2017.0,178378.37837837837
https://krasnogorsk.cian.ru/sale/flat/301703191/,69.0,3.0,4.0,2.0,30.0,7.0,43.0,6810000,6680000,6600000,59.0,253.0,322.0,1978.0,153488.37209302327
https://krasnogorsk.cian.ru/sale/flat/300489275/,69.0,5.0,5.0,2.0,27.0,6.0,41.0,6920000,6630000,6700000,59.0,287.0,322.0,1970.0,163414.63414634147
https://krasnogorsk.cian.ru/sale/flat/298515806/,69.0,6.0,9.0,1.0,20.0,10.0,48.0,6900000,6770000,6700000,59.0,307.0,103.0,2023.0,139583.33333333334
https://krasnogorsk.cian.ru/sale/flat/300711949/,69.0,1.0,4.0,1.0,18.0,8.0,34.0,6890000,6770000,6700000,59.0,287.0,322.0,1959.0,197058.82352941178
https://krasnogorsk.cian.ru/sale/flat/289466502/,69.0,1.0,8.0,1.0,14.0,8.0,33.0,6900000,6770000,6700000,59.0,346.0,322.0,2013.0,203030.30303030304
https://krasnogorsk.cian.ru/sale/flat/301615697/,69.0,7.0,14.0,1.0,18.0,9.0,38.0,6910000,6790000,6700000,59.0,460.0,322.0,1981.0,176315.7894736842
https://krasnogorsk.cian.ru/sale/flat/299025078/,69.0,15.0,25.0,1.0,10.0,8.0,31.0,6930000,6930000,6700000,59.0,839.0,85.0,2022.0,216129.03225806452
https://krasnogorsk.cian.ru/sale/flat/298808837/,69.0,22.0,25.0,1.0,17.0,9.0,35.0,6990000,6840000,6750000,59.0,839.0,85.0,2014.0,192857.14285714287
https://krasnogorsk.cian.ru/sale/flat/301135528/,69.0,9.0,25.0,1.0,13.0,17.0,40.0,6990000,6840000,6750000,59.0,839.0,85.0,2023.0,168750.0
https://krasnogorsk.cian.ru/sale/flat/298635571/,69.0,19.0,26.0,1.0,16.0,10.0,35.0,6960000,6810000,6750000,59.0,314.0,85.0,2014.0,192857.14285714287
https://krasnogorsk.cian.ru/sale/flat/301957641/,69.0,1.0,10.0,1.0,20.0,8.0,38.0,7000000,6870000,6800000,59.0,621.0,322.0,1988.0,178947.36842105264
https://krasnogorsk.cian.ru/sale/flat/301456175/,69.0,12.0,24.0,1.0,18.0,14.0,40.0,7030000,6890000,6800000,59.0,314.0,85.0,2015.0,170000.0
https://krasnogorsk.cian.ru/sale/flat/301046311/,69.0,1.0,4.0,1.0,18.0,5.0,31.0,7150000,6990000,6890000,59.0,829.0,322.0,1960.0,222258.06451612903
https://krasnogorsk.cian.ru/sale/flat/300957615/,69.0,7.0,9.0,1.0,17.0,7.0,33.0,7040000,6890000,6800000,59.0,771.0,322.0,1977.0,206060.60606060605
https://krasnogorsk.cian.ru/sale/flat/299878908/,69.0,4.0,26.0,1.0,14.0,9.0,35.0,7040000,6880000,6800000,59.0,314.0,85.0,2014.0,194285.7142857143
https://krasnogorsk.cian.ru/sale/flat/301054720/,69.0,5.0,18.0,1.0,19.0,10.0,41.0,7100000,6950000,6850000,59.0,221.0,322.0,2009.0,167073.17073170733
https://krasnogorsk.cian.ru/sale/flat/299642693/,69.0,2.0,14.0,1.0,17.0,8.0,34.0,7010000,6870000,6800000,59.0,460.0,322.0,1979.0,200000.0
https://krasnogorsk.cian.ru/sale/flat/299979350/,69.0,9.0,9.0,1.0,18.0,7.0,38.0,7070000,6910000,6850000,59.0,621.0,322.0,1978.0,180263.15789473685
https://krasnogorsk.cian.ru/sale/flat/298153713/,69.0,2.0,14.0,1.0,17.0,8.0,40.0,7140000,6990000,6900000,59.0,460.0,322.0,1981.0,172500.0
https://krasnogorsk.cian.ru/sale/flat/292759939/,69.0,2.0,9.0,1.0,19.0,11.0,39.0,7110000,6830000,6900000,59.0,825.0,322.0,2008.0,176923.07692307694
https://krasnogorsk.cian.ru/sale/flat/278263822/,69.0,7.0,9.0,1.0,18.0,8.0,37.0,7170000,7170000,6950000,59.0,621.0,322.0,1986.0,187837.83783783784
https://krasnogorsk.cian.ru/sale/flat/300914427/,69.0,10.0,25.0,1.0,20.0,12.0,38.0,7220000,7000000,7000000,59.0,839.0,85.0,2014.0,184210.52631578947
https://krasnogorsk.cian.ru/sale/flat/301127355/,69.0,4.0,14.0,1.0,17.0,8.0,40.0,7210000,7070000,7000000,59.0,221.0,322.0,2006.0,175000.0
https://krasnogorsk.cian.ru/sale/flat/296455166/,69.0,4.0,16.0,1.0,17.0,8.0,39.0,7220000,7070000,7000000,129.0,221.0,322.0,2005.0,179487.1794871795
https://krasnogorsk.cian.ru/sale/flat/295375769/,69.0,14.0,14.0,1.0,19.0,9.0,42.0,7230000,7080000,7000000,59.0,450.0,322.0,1981.0,166666.66666666666
https://krasnogorsk.cian.ru/sale/flat/297157670/,69.0,3.0,9.0,1.0,17.0,8.0,33.0,7220000,7060000,7000000,59.0,377.0,322.0,1980.0,212121.21212121213
https://krasnogorsk.cian.ru/sale/flat/301175762/,69.0,4.0,5.0,2.0,27.0,6.0,41.0,7310000,7170000,7100000,59.0,295.0,322.0,1960.0,173170.73170731709
https://krasnogorsk.cian.ru/sale/flat/290047874/,69.0,19.0,27.0,1.0,14.0,9.0,34.0,7370000,7190000,7100000,59.0,839.0,85.0,2022.0,208823.5294117647
https://krasnogorsk.cian.ru/sale/flat/296874297/,69.0,6.0,8.0,1.0,20.0,10.0,48.0,7300000,7030000,7100000,59.0,307.0,103.0,2023.0,147916.66666666666
https://krasnogorsk.cian.ru/sale/flat/301258979/,69.0,24.0,24.0,1.0,20.0,10.0,42.0,7320000,7170000,7100000,59.0,839.0,322.0,2012.0,169047.61904761905
https://krasnogorsk.cian.ru/sale/flat/296771627/,69.0,5.0,5.0,2.0,28.0,6.0,42.0,7450000,7270000,7200000,59.0,447.0,322.0,1966.0,171428.57142857142
https://sochi.cian.ru/sale/flat/293449179/,67.0,11.0,17.0,3.0,55.0,15.0,73.0,14470000,14150000,14000000,199.0,181.0,322.0,2018.0,191780.8219178082
https://sochi.cian.ru/sale/flat/268041987/,67.0,14.0,20.0,2.0,40.0,12.0,63.0,11640000,11430000,11300000,71.0,813.0,56.0,2014.0,179365.07936507938
https://sochi.cian.ru/sale/flat/277011204/,67.0,14.0,19.0,2.0,30.0,10.0,45.0,12900000,12620000,12500000,71.0,215.0,261.0,2019.0,277777.77777777775
https://krasnodar.cian.ru/sale/flat/287129578/,67.0,8.0,10.0,2.0,22.0,10.0,42.0,9910000,9730000,9600000,134.0,598.0,322.0,2015.0,228571.42857142858
https://sochi.cian.ru/sale/flat/278052934/,67.0,8.0,13.0,1.0,17.0,12.0,35.0,7760000,7600000,7500000,199.0,234.0,48.0,2019.0,214285.7142857143
https://sochi.cian.ru/sale/flat/297459087/,67.0,10.0,17.0,2.0,35.0,9.0,47.0,11400000,10890000,11000000,71.0,215.0,261.0,2018.0,234042.55319148937
https://lyubertsy.cian.ru/sale/flat/301248763/,67.0,3.0,17.0,2.0,30.0,13.0,57.0,8870000,8690000,8600000,59.0,848.0,42.0,2020.0,150877.19298245615
https://sochi.cian.ru/sale/flat/288753516/,67.0,6.0,10.0,2.0,34.0,15.0,53.0,16290000,15960000,15800000,199.0,502.0,168.0,2021.0,298113.2075471698
https://spb.cian.ru/sale/flat/299006414/,67.0,8.0,10.0,1.0,16.0,10.0,40.0,14110000,13510000,13650000,28.0,605.0,194.0,2022.0,341250.0
https://spb.cian.ru/sale/flat/299465710/,67.0,12.0,17.0,3.0,33.0,32.0,90.0,15550000,15170000,15000000,28.0,122.0,322.0,2001.0,166666.66666666666
https://sochi.cian.ru/sale/flat/299693762/,67.0,7.0,13.0,2.0,25.0,10.0,37.0,10350000,10120000,10000000,199.0,865.0,226.0,2017.0,270270.2702702703
https://sochi.cian.ru/sale/flat/301493422/,67.0,10.0,21.0,1.0,19.0,10.0,34.0,10350000,10100000,10000000,20.0,621.0,146.0,2021.0,294117.64705882355
https://sochi.cian.ru/sale/flat/278576264/,67.0,3.0,13.0,1.0,18.0,8.0,32.0,6420000,6140000,6200000,199.0,865.0,226.0,2017.0,193750.0
https://www.cian.ru/sale/flat/301203125/,67.0,9.0,30.0,1.0,14.0,17.0,38.0,14440000,14150000,14000000,141.0,303.0,322.0,2022.0,368421.05263157893
https://sochi.cian.ru/sale/flat/296772291/,67.0,15.0,26.0,1.0,25.0,8.0,36.0,16380000,15640000,15800000,199.0,0.0,349.0,2020.0,438888.8888888889
https://www.cian.ru/sale/flat/297233032/,67.0,12.0,12.0,1.0,18.0,7.0,39.0,10110000,9840000,9750000,124.0,663.0,322.0,1967.0,250000.0
https://www.cian.ru/sale/flat/294768332/,67.0,4.0,6.0,1.0,11.0,19.0,39.0,15980000,15680000,15500000,55.0,155.0,322.0,2015.0,397435.89743589744
https://dedovsk.cian.ru/sale/flat/301341631/,67.0,5.0,5.0,2.0,30.0,6.0,44.0,5470000,5370000,5300000,59.0,112.0,322.0,1967.0,120454.54545454546
https://www.cian.ru/sale/flat/300071756/,67.0,15.0,23.0,1.0,15.0,8.0,34.0,9260000,9090000,9000000,59.0,906.0,300.0,2020.0,264705.8823529412
https://sochi.cian.ru/sale/flat/298466803/,67.0,7.0,22.0,1.0,28.0,5.0,35.0,9030000,8660000,8750000,20.0,621.0,146.0,2021.0,250000.0
https://www.cian.ru/sale/flat/300647536/,67.0,4.0,12.0,1.0,20.0,8.0,38.0,12990000,12680000,12550000,194.0,780.0,322.0,1982.0,330263.15789473685
https://lyubertsy.cian.ru/sale/flat/297833112/,67.0,10.0,19.0,2.0,12.0,18.0,38.0,7040000,7030000,6800000,59.0,146.0,322.0,2017.0,178947.36842105264
https://balashikha.cian.ru/sale/flat/301730651/,67.0,4.0,25.0,2.0,30.0,10.0,58.0,9040000,8860000,8750000,59.0,369.0,127.0,2013.0,150862.06896551725
https://vidnoye.cian.ru/sale/flat/302034657/,67.0,11.0,25.0,3.0,36.0,10.0,62.0,10900000,10640000,10500000,183.0,167.0,106.0,2017.0,169354.83870967742
https://www.cian.ru/sale/flat/301362066/,67.0,8.0,9.0,1.0,19.0,7.0,33.0,10900000,10540000,10540000,103.0,835.0,322.0,1976.0,319393.9393939394
https://sochi.cian.ru/sale/flat/269721240/,67.0,11.0,26.0,2.0,17.0,20.0,45.0,11300000,11150000,11000000,199.0,0.0,349.0,2018.0,244444.44444444444
https://khimki.cian.ru/sale/flat/301663360/,67.0,8.0,17.0,1.0,16.0,10.0,49.0,15640000,15380000,15200000,59.0,735.0,169.0,2017.0,310204.0816326531
https://www.cian.ru/sale/flat/301677562/,67.0,5.0,9.0,2.0,27.0,6.0,45.0,15720000,15330000,15190000,135.0,168.0,322.0,1972.0,337555.55555555556
https://www.cian.ru/sale/flat/301429095/,67.0,1.0,17.0,3.0,44.0,10.0,72.0,15990000,15340000,15500000,193.0,493.0,322.0,1992.0,215277.77777777778
https://www.cian.ru/sale/flat/301314243/,67.0,4.0,5.0,2.0,25.0,6.0,42.0,16510000,16110000,15970000,196.0,547.0,322.0,1961.0,380238.09523809527
https://sochi.cian.ru/sale/flat/300138000/,67.0,13.0,13.0,2.0,22.0,14.0,40.0,13190000,12950000,12800000,158.0,371.0,12.0,2022.0,320000.0
https://sochi.cian.ru/sale/flat/300341974/,67.0,8.0,10.0,1.0,18.0,12.0,33.0,13430000,12870000,13000000,199.0,247.0,175.0,2020.0,393939.3939393939
https://staraya-kupavna.cian.ru/sale/flat/290339858/,67.0,12.0,17.0,1.0,16.0,9.0,36.0,4760000,4550000,4600000,59.0,891.0,381.0,2022.0,127777.77777777778
https://podolsk.cian.ru/sale/flat/301206276/,67.0,2.0,5.0,1.0,17.0,7.0,34.0,5120000,4990000,4950000,59.0,214.0,322.0,1986.0,145588.23529411765
https://lyubertsy.cian.ru/sale/flat/300549279/,67.0,3.0,4.0,1.0,17.0,9.0,33.0,5140000,5060000,5000000,167.0,772.0,184.0,2013.0,151515.15151515152
https://staraya-kupavna.cian.ru/sale/flat/298070448/,67.0,11.0,17.0,1.0,18.0,10.0,35.0,5140000,5050000,5000000,59.0,829.0,92.0,2017.0,142857.14285714287
https://shchyolkovo.cian.ru/sale/flat/300007668/,67.0,3.0,5.0,3.0,38.0,9.0,57.0,5390000,5140000,5190000,33.0,382.0,322.0,1974.0,91052.63157894737
https://balashikha.cian.ru/sale/flat/300881545/,67.0,3.0,9.0,1.0,17.0,9.0,33.0,5470000,5640000,5700000,59.0,125.0,322.0,1968.0,172727.27272727274
https://mytishchi.cian.ru/sale/flat/294468031/,67.0,1.0,9.0,1.0,16.0,8.0,32.0,5580000,5470000,5400000,59.0,485.0,322.0,1972.0,168750.0
https://balashikha.cian.ru/sale/flat/298225851/,67.0,15.0,17.0,1.0,18.0,9.0,37.0,5680000,5570000,5500000,59.0,298.0,322.0,2014.0,148648.64864864864
https://lyubertsy.cian.ru/sale/flat/301226477/,67.0,4.0,5.0,4.0,45.0,5.0,59.0,6110000,5960000,5900000,136.0,11.0,322.0,1970.0,100000.0
https://balashikha.cian.ru/sale/flat/299725847/,67.0,5.0,5.0,2.0,32.0,5.0,46.0,6400000,6260000,6200000,59.0,641.0,322.0,1965.0,134782.60869565216
https://domodedovo.cian.ru/sale/flat/295993670/,67.0,2.0,17.0,1.0,18.0,12.0,44.0,6920000,6790000,6700000,59.0,829.0,284.0,2022.0,152272.72727272726
https://domodedovo.cian.ru/sale/flat/298847211/,67.0,10.0,17.0,1.0,20.0,8.0,43.0,7750000,7570000,7500000,59.0,289.0,322.0,2010.0,174418.60465116278
https://vidnoye.cian.ru/sale/flat/301650262/,67.0,4.0,17.0,2.0,26.0,6.0,37.0,8030000,7720000,7800000,187.0,61.0,18.0,2020.0,210810.8108108108
https://podolsk.cian.ru/sale/flat/301134937/,67.0,3.0,9.0,2.0,28.0,11.0,51.0,8070000,7900000,7800000,59.0,574.0,322.0,1978.0,152941.17647058822
https://lyubertsy.cian.ru/sale/flat/274841156/,67.0,5.0,5.0,2.0,26.0,6.0,42.0,8080000,7720000,7800000,59.0,54.0,322.0,1967.0,185714.2857142857
https://krasnogorsk.cian.ru/sale/flat/275891627/,67.0,10.0,10.0,2.0,28.0,9.0,50.0,8760000,8410000,8500000,59.0,539.0,322.0,1990.0,170000.0
https://www.cian.ru/sale/flat/299635004/,67.0,16.0,17.0,1.0,20.0,8.0,37.0,8900000,8710000,8600000,59.0,367.0,131.0,2010.0,232432.43243243243
https://vidnoye.cian.ru/sale/flat/261749277/,67.0,5.0,16.0,2.0,28.0,13.0,60.0,8990000,8790000,8700000,188.0,188.0,322.0,2021.0,145000.0
https://mytishchi.cian.ru/sale/flat/300656409/,67.0,5.0,17.0,2.0,35.0,9.0,63.0,9040000,8660000,8750000,59.0,306.0,322.0,2012.0,138888.88888888888
https://www.cian.ru/sale/flat/300313530/,67.0,12.0,17.0,1.0,19.0,8.0,41.0,9180000,9010000,8900000,102.0,218.0,322.0,2007.0,217073.17073170733
https://balashikha.cian.ru/sale/flat/298969244/,67.0,9.0,27.0,2.0,26.0,11.0,51.0,9210000,9000000,8900000,59.0,566.0,286.0,2015.0,174509.80392156861
https://www.cian.ru/sale/flat/295758505/,67.0,6.0,9.0,1.0,18.0,6.0,32.0,9190000,8810000,8900000,159.0,48.0,322.0,1969.0,278125.0
https://www.cian.ru/sale/flat/299740960/,67.0,15.0,17.0,1.0,19.0,10.0,34.0,9320000,8910000,9000000,80.0,573.0,322.0,1979.0,264705.8823529412
https://www.cian.ru/sale/flat/298065569/,67.0,8.0,12.0,1.0,20.0,9.0,34.0,9270000,9110000,9000000,57.0,736.0,322.0,1967.0,264705.8823529412
https://balashikha.cian.ru/sale/flat/301904400/,67.0,17.0,17.0,2.0,33.0,12.0,64.0,9530000,9110000,9200000,59.0,626.0,332.0,2013.0,143750.0
https://www.cian.ru/sale/flat/299776431/,67.0,12.0,12.0,1.0,21.0,8.0,38.0,9510000,9300000,9200000,200.0,113.0,322.0,1975.0,242105.26315789475
https://vidnoye.cian.ru/sale/flat/301512042/,67.0,1.0,9.0,2.0,30.0,14.0,49.0,9600000,9210000,9300000,174.0,272.0,134.0,2017.0,189795.91836734695
https://domodedovo.cian.ru/sale/flat/297841045/,67.0,15.0,17.0,2.0,31.0,8.0,66.0,9640000,9210000,9300000,59.0,147.0,322.0,2007.0,140909.0909090909
https://www.cian.ru/sale/flat/296118979/,67.0,2.0,9.0,2.0,23.0,6.0,37.0,9510000,9350000,9250000,198.0,340.0,322.0,1973.0,250000.0
https://www.cian.ru/sale/flat/298520114/,67.0,9.0,12.0,1.0,20.0,8.0,39.0,9690000,9290000,9380000,162.0,503.0,322.0,1980.0,240512.8205128205
https://www.cian.ru/sale/flat/299542495/,67.0,8.0,9.0,2.0,22.0,7.0,37.0,10250000,9980000,9900000,45.0,534.0,322.0,1961.0,267567.5675675676
https://www.cian.ru/sale/flat/299469625/,67.0,8.0,17.0,1.0,19.0,8.0,38.0,10370000,10120000,10000000,115.0,302.0,322.0,1992.0,263157.8947368421
https://pushkino.cian.ru/sale/flat/295803076/,67.0,4.0,19.0,2.0,39.0,12.0,68.0,10300000,10120000,10000000,109.0,312.0,156.0,2012.0,147058.82352941178
https://www.cian.ru/sale/flat/297902239/,67.0,13.0,16.0,1.0,19.0,8.0,37.0,10630000,10420000,10300000,121.0,785.0,322.0,1979.0,278378.3783783784
https://www.cian.ru/sale/flat/298527999/,67.0,3.0,9.0,1.0,20.0,8.0,38.0,10870000,10630000,10500000,62.0,511.0,322.0,1983.0,276315.7894736842
https://www.cian.ru/sale/flat/295294075/,67.0,6.0,12.0,1.0,20.0,9.0,35.0,10840000,10880000,10500000,77.0,571.0,322.0,1968.0,300000.0
https://www.cian.ru/sale/flat/294451528/,67.0,9.0,17.0,1.0,19.0,9.0,38.0,10840000,10620000,10500000,56.0,288.0,322.0,1994.0,276315.7894736842
https://www.cian.ru/sale/flat/300108535/,67.0,1.0,9.0,2.0,27.0,6.0,44.0,11050000,10590000,10700000,201.0,120.0,322.0,1967.0,243181.81818181818
https://vidnoye.cian.ru/sale/flat/290791827/,67.0,18.0,19.0,2.0,33.0,13.0,60.0,11240000,11030000,10900000,183.0,233.0,106.0,2015.0,181666.66666666666
https://www.cian.ru/sale/flat/300592454/,67.0,1.0,9.0,2.0,21.0,20.0,56.0,11550000,11300000,11200000,59.0,507.0,148.0,2022.0,200000.0
https://www.cian.ru/sale/flat/298829548/,67.0,2.0,12.0,2.0,30.0,6.0,45.0,11780000,11570000,11450000,13.0,569.0,322.0,1969.0,254444.44444444444
https://www.cian.ru/sale/flat/298157794/,67.0,1.0,5.0,2.0,26.0,6.0,41.0,11870000,11650000,11500000,156.0,498.0,322.0,1961.0,280487.8048780488
https://www.cian.ru/sale/flat/300071808/,67.0,4.0,5.0,1.0,25.0,8.0,51.0,12150000,11950000,11800000,100.0,69.0,322.0,1956.0,231372.54901960783
https://odintsovo.cian.ru/sale/flat/299611993/,67.0,5.0,17.0,3.0,47.0,16.0,86.0,12270000,12070000,11900000,59.0,775.0,193.0,2014.0,138372.09302325582
https://www.cian.ru/sale/flat/294258749/,67.0,12.0,17.0,1.0,18.0,9.0,37.0,12420000,12120000,12000000,164.0,104.0,322.0,1999.0,324324.3243243243
https://www.cian.ru/sale/flat/298966070/,67.0,2.0,9.0,2.0,28.0,6.0,44.0,12450000,12140000,12000000,119.0,228.0,322.0,1968.0,272727.2727272727
https://www.cian.ru/sale/flat/298058278/,67.0,16.0,17.0,2.0,30.0,11.0,53.0,13090000,12700000,12700000,146.0,195.0,322.0,2000.0,239622.64150943398
https://www.cian.ru/sale/flat/296210557/,67.0,5.0,9.0,3.0,43.0,6.0,58.0,13410000,13110000,13000000,121.0,785.0,322.0,1975.0,224137.93103448275
https://www.cian.ru/sale/flat/293819595/,67.0,10.0,12.0,2.0,23.0,5.0,40.0,13810000,13520000,13400000,69.0,623.0,322.0,1968.0,335000.0
https://www.cian.ru/sale/flat/300313132/,67.0,9.0,10.0,2.0,32.0,9.0,53.0,14350000,14020000,13850000,62.0,130.0,322.0,2000.0,261320.75471698114
https://www.cian.ru/sale/flat/294038293/,67.0,11.0,24.0,1.0,25.0,10.0,43.0,14550000,14230000,14100000,58.0,867.0,322.0,2022.0,327906.9767441861
https://www.cian.ru/sale/flat/297249992/,67.0,11.0,17.0,2.0,34.0,13.0,61.0,14970000,14700000,14500000,59.0,337.0,157.0,2012.0,237704.9180327869
https://krasnogorsk.cian.ru/sale/flat/300067188/,67.0,8.0,25.0,2.0,51.0,14.0,90.0,15000000,14730000,14600000,59.0,105.0,322.0,2007.0,162222.22222222222
https://www.cian.ru/sale/flat/301100950/,67.0,4.0,12.0,2.0,31.0,9.0,51.0,15120000,14880000,14700000,116.0,219.0,322.0,1981.0,288235.29411764705
https://www.cian.ru/sale/flat/301407636/,67.0,21.0,22.0,1.0,20.0,10.0,38.0,15490000,14850000,15000000,185.0,264.0,322.0,1985.0,394736.84210526315
https://www.cian.ru/sale/flat/300964449/,67.0,20.0,22.0,2.0,21.0,10.0,38.0,15500000,15130000,15000000,185.0,264.0,322.0,1985.0,394736.84210526315
https://www.cian.ru/sale/flat/300962495/,67.0,3.0,9.0,2.0,26.0,6.0,41.0,15480000,15200000,15000000,194.0,106.0,322.0,1960.0,365853.65853658534
https://www.cian.ru/sale/flat/297674017/,67.0,9.0,16.0,2.0,24.0,6.0,39.0,15620000,15290000,15100000,195.0,760.0,322.0,1968.0,387179.4871794872
https://khimki.cian.ru/sale/flat/300748361/,67.0,7.0,17.0,2.0,31.0,10.0,56.0,16080000,15660000,15500000,59.0,295.0,129.0,2015.0,276785.71428571426
https://www.cian.ru/sale/flat/297727983/,67.0,25.0,25.0,1.0,20.0,10.0,46.0,16010000,15680000,15500000,142.0,191.0,322.0,2008.0,336956.52173913043
https://www.cian.ru/sale/flat/285616997/,67.0,4.0,8.0,2.0,31.0,6.0,43.0,16260000,15590000,15750000,55.0,750.0,322.0,1960.0,366279.06976744183
https://www.cian.ru/sale/flat/297881966/,67.0,2.0,12.0,3.0,44.0,6.0,62.0,16850000,16490000,16280000,9.0,642.0,322.0,1980.0,262580.6451612903
https://www.cian.ru/sale/flat/298752564/,67.0,2.0,17.0,2.0,33.0,10.0,57.0,17080000,16650000,16500000,1.0,434.0,322.0,1989.0,289473.6842105263
https://www.cian.ru/sale/flat/301296596/,67.0,11.0,12.0,2.0,30.0,8.0,52.0,17010000,16240000,16400000,82.0,127.0,322.0,1981.0,315384.6153846154
