url,living_meters,kitchen_meters,year_of_construction
https://korolev.cian.ru/sale/flat/289863851/,43.0,6.0,1975
https://korolev.cian.ru/sale/flat/298751991/,20.1,5.0,2020
https://korolev.cian.ru/sale/flat/295314842/,18.6,10.4,2011
https://korolev.cian.ru/sale/flat/295627884/,10.0,10.0,2018
https://korolev.cian.ru/sale/flat/298870375/,18.0,6.0,1967
https://korolev.cian.ru/sale/flat/301540108/,18.0,5.0,2016
https://korolev.cian.ru/sale/flat/292932127/,16.9,10.3,2016
https://korolev.cian.ru/sale/flat/299061950/,34.0,9.0,1957
https://korolev.cian.ru/sale/flat/300157335/,17.0,7.0,1970
https://korolev.cian.ru/sale/flat/298512759/,30.2,12.0,2018
https://korolev.cian.ru/sale/flat/291857368/,32.0,6.0,1976
https://korolev.cian.ru/sale/flat/300031675/,16.0,8.0,1962
https://korolev.cian.ru/sale/flat/300926922/,18.0,5.5,1972
https://korolev.cian.ru/sale/flat/299640419/,15.0,7.0,2016
https://korolev.cian.ru/sale/flat/300176571/,18.2,10.2,2017
https://korolev.cian.ru/sale/flat/299024853/,5.0,0,2020
https://korolev.cian.ru/sale/flat/299611569/,10.0,0,2019
https://korolev.cian.ru/sale/flat/301179463/,18.0,14.0,2008
https://korolev.cian.ru/sale/flat/301229759/,31.0,6.5,1964
https://korolev.cian.ru/sale/flat/298132361/,19.8,6.0,1962
https://korolev.cian.ru/sale/flat/294537615/,20.0,12.0,2002
https://korolev.cian.ru/sale/flat/300324317/,30.3,8.3,1989
https://korolev.cian.ru/sale/flat/298696801/,28.0,6.0,1963
https://korolev.cian.ru/sale/flat/296806281/,26.1,6.1,1962
https://korolev.cian.ru/sale/flat/300380001/,19.3,9.2,2005
https://korolev.cian.ru/sale/flat/301269983/,30.5,7.0,1954
https://korolev.cian.ru/sale/flat/300234100/,33.1,5.0,2022
https://korolev.cian.ru/sale/flat/299609168/,30.5,8.5,1986
https://korolev.cian.ru/sale/flat/301803338/,37.5,6.0,1982
https://korolev.cian.ru/sale/flat/300234099/,35.8,7.0,2022
https://korolev.cian.ru/sale/flat/301026605/,20.8,10.0,2009
https://korolev.cian.ru/sale/flat/297440801/,32.0,8.0,1983
https://korolev.cian.ru/sale/flat/296028299/,20.0,11.0,2018
https://korolev.cian.ru/sale/flat/295252284/,36.0,6.0,1971
https://korolev.cian.ru/sale/flat/295458519/,50.0,6.5,1973
https://korolev.cian.ru/sale/flat/300989850/,28.5,6.0,1965
https://korolev.cian.ru/sale/flat/299113872/,38.0,14.0,2017
https://korolev.cian.ru/sale/flat/301621188/,37.2,8.0,1989
https://korolev.cian.ru/sale/flat/278595869/,30.3,8.4,1995
https://korolev.cian.ru/sale/flat/301162363/,29.0,9.0,1983
https://korolev.cian.ru/sale/flat/300838455/,49.0,12.0,1987
https://korolev.cian.ru/sale/flat/301036981/,38.6,8.6,1984
https://korolev.cian.ru/sale/flat/298225082/,20.0,20.0,2017
https://korolev.cian.ru/sale/flat/297640551/,46.1,7.1,1956
https://korolev.cian.ru/sale/flat/282938427/,41.0,6.0,1974
https://korolev.cian.ru/sale/flat/296105319/,40.0,9.0,1970
https://korolev.cian.ru/sale/flat/293113025/,30.6,9.0,1988
https://korolev.cian.ru/sale/flat/300244793/,19.0,8.6,2005
https://korolev.cian.ru/sale/flat/299322625/,22.0,12.0,2016
https://korolev.cian.ru/sale/flat/299234184/,32.0,9.0,1987
https://korolev.cian.ru/sale/flat/297493609/,36.0,0,2022
https://korolev.cian.ru/sale/flat/300132423/,6.0,0,1978
https://korolev.cian.ru/sale/flat/301122411/,37.9,8.3,1984
https://korolev.cian.ru/sale/flat/301044817/,39.9,4.4,2023
https://korolev.cian.ru/sale/flat/296031793/,34.0,9.0,2022
https://korolev.cian.ru/sale/flat/296703445/,35.1,12.0,2020
https://korolev.cian.ru/sale/flat/295298432/,30.0,8.5,1993
https://korolev.cian.ru/sale/flat/292813565/,45.0,6.0,1972
https://korolev.cian.ru/sale/flat/300143816/,32.0,12.0,2012
https://korolev.cian.ru/sale/flat/301622881/,30.0,9.0,2014
https://korolev.cian.ru/sale/flat/301105786/,38.0,8.0,1983
https://korolev.cian.ru/sale/flat/300041603/,28.0,8.0,1989
https://korolev.cian.ru/sale/flat/299916299/,18.0,12.0,2022
https://korolev.cian.ru/sale/flat/298941656/,39.0,12.0,1993
https://korolev.cian.ru/sale/flat/300009349/,37.5,8.3,1988
https://korolev.cian.ru/sale/flat/298415345/,42.5,0,2005
https://korolev.cian.ru/sale/flat/299653683/,27.5,7.0,1974
https://korolev.cian.ru/sale/flat/299010714/,39.6,8.9,1985
https://korolev.cian.ru/sale/flat/297403970/,19.0,14.0,2018
https://korolev.cian.ru/sale/flat/301361760/,43.0,11.0,1995
https://korolev.cian.ru/sale/flat/301077447/,32.0,9.5,1997
https://korolev.cian.ru/sale/flat/295807061/,31.0,9.0,2002
https://korolev.cian.ru/sale/flat/279668135/,44.0,8.0,1978
https://korolev.cian.ru/sale/flat/297296159/,16.7,10.3,2013
https://korolev.cian.ru/sale/flat/295797543/,27.0,10.0,2017
https://korolev.cian.ru/sale/flat/287111800/,41.7,0,2017
https://korolev.cian.ru/sale/flat/301804786/,41.0,6.0,1974
https://korolev.cian.ru/sale/flat/299049849/,32.4,10.2,1993
https://korolev.cian.ru/sale/flat/301158939/,35.0,12.0,2018
https://korolev.cian.ru/sale/flat/299314116/,45.0,9.0,1993
https://korolev.cian.ru/sale/flat/296811929/,30.2,10.7,2000
https://korolev.cian.ru/sale/flat/298955113/,16.0,0,2014
https://korolev.cian.ru/sale/flat/300775140/,26.0,6.0,2021
https://korolev.cian.ru/sale/flat/300594944/,26.8,7.3,2014
https://korolev.cian.ru/sale/flat/300790212/,32.0,9.0,1990
https://korolev.cian.ru/sale/flat/301701011/,33.3,8.6,1995
https://korolev.cian.ru/sale/flat/297371451/,43.0,9.0,1990
https://korolev.cian.ru/sale/flat/298698101/,37.8,8.0,1986
https://korolev.cian.ru/sale/flat/298617122/,39.0,8.5,1990
https://korolev.cian.ru/sale/flat/299335611/,45.0,7.0,1976
https://korolev.cian.ru/sale/flat/299789486/,17.0,8.0,2013
https://korolev.cian.ru/sale/flat/301027465/,40.0,7.0,1956
https://korolev.cian.ru/sale/flat/298728956/,8.0,0,1930
https://korolev.cian.ru/sale/flat/300230948/,20.0,13.0,2019
https://korolev.cian.ru/sale/flat/301941497/,38.9,7.0,1995
https://korolev.cian.ru/sale/flat/291737802/,30.7,9.7,2001
https://korolev.cian.ru/sale/flat/297034840/,34.2,12.2,2005
https://korolev.cian.ru/sale/flat/298846118/,32.3,11.7,2023
https://korolev.cian.ru/sale/flat/298472952/,47.6,8.0,1983
https://korolev.cian.ru/sale/flat/300027840/,37.9,8.4,1991
https://korolev.cian.ru/sale/flat/300441938/,33.8,10.1,1986
https://korolev.cian.ru/sale/flat/301712469/,44.0,12.0,2003
https://korolev.cian.ru/sale/flat/298334984/,47.0,8.5,1988
https://korolev.cian.ru/sale/flat/301825425/,55.3,11.0,1939
https://korolev.cian.ru/sale/flat/300779670/,46.1,6.0,1970
https://korolev.cian.ru/sale/flat/297478192/,30.3,9.0,2018
https://korolev.cian.ru/sale/flat/300153540/,30.3,9.8,2011
https://korolev.cian.ru/sale/flat/300223073/,12.0,0,2003
https://korolev.cian.ru/sale/flat/301562745/,24.0,13.5,2018
https://korolev.cian.ru/sale/flat/298053692/,39.0,10.7,2008
https://korolev.cian.ru/sale/flat/301523660/,10.0,0,2016
https://korolev.cian.ru/sale/flat/298841421/,38.0,16.0,2017
https://korolev.cian.ru/sale/flat/299759060/,30.6,9.7,2012
https://korolev.cian.ru/sale/flat/297845229/,28.2,10.0,2009
https://korolev.cian.ru/sale/flat/295541910/,31.0,11.0,2018
https://korolev.cian.ru/sale/flat/300534192/,29.0,9.0,2016
https://korolev.cian.ru/sale/flat/300066265/,40.6,11.9,2023
https://korolev.cian.ru/sale/flat/300600993/,30.7,9.9,2013
https://korolev.cian.ru/sale/flat/300372506/,35.5,6.0,1954
https://korolev.cian.ru/sale/flat/301306338/,29.0,9.0,2016
https://korolev.cian.ru/sale/flat/300095546/,31.0,10.0,2013
https://korolev.cian.ru/sale/flat/301595593/,40.0,19.6,2001
https://korolev.cian.ru/sale/flat/291496499/,45.0,8.0,1994
https://korolev.cian.ru/sale/flat/300880337/,30.3,9.0,2018
https://korolev.cian.ru/sale/flat/299369319/,18.0,14.0,2006
https://korolev.cian.ru/sale/flat/300825198/,31.0,8.2,1995
https://korolev.cian.ru/sale/flat/295901033/,16.0,18.0,2019
https://korolev.cian.ru/sale/flat/297857263/,28.0,9.5,2020
https://korolev.cian.ru/sale/flat/297666389/,24.0,16.0,2019
https://korolev.cian.ru/sale/flat/297955152/,31.0,9.0,2018
https://korolev.cian.ru/sale/flat/297265329/,35.0,11.6,2018
https://korolev.cian.ru/sale/flat/301825741/,33.0,8.5,2013
https://korolev.cian.ru/sale/flat/296646670/,28.0,10.5,1996
https://korolev.cian.ru/sale/flat/301886433/,30.5,10.0,2008
https://korolev.cian.ru/sale/flat/280646194/,36.0,10.0,1986
https://korolev.cian.ru/sale/flat/300684134/,30.7,10.2,2016
https://korolev.cian.ru/sale/flat/298233514/,35.0,12.0,2007
https://korolev.cian.ru/sale/flat/295102867/,34.0,8.0,2018
https://korolev.cian.ru/sale/flat/299917412/,38.8,9.5,1990
https://korolev.cian.ru/sale/flat/299543614/,11.0,0,2008
https://korolev.cian.ru/sale/flat/295676550/,35.0,8.5,1998
https://korolev.cian.ru/sale/flat/294612585/,49.0,9.0,1957
https://korolev.cian.ru/sale/flat/300097729/,19.9,13.9,2015
https://korolev.cian.ru/sale/flat/294691339/,42.3,19.1,2020
https://korolev.cian.ru/sale/flat/298705484/,16.0,9.0,2007
https://korolev.cian.ru/sale/flat/301189423/,35.7,6.5,2013
https://korolev.cian.ru/sale/flat/297772089/,36.0,20.0,2020
https://korolev.cian.ru/sale/flat/300705494/,32.0,9.9,2016
https://korolev.cian.ru/sale/flat/299542566/,45.0,9.0,1985
https://korolev.cian.ru/sale/flat/291685520/,39.9,8.1,1977
https://korolev.cian.ru/sale/flat/297246600/,33.4,10.0,2021
https://korolev.cian.ru/sale/flat/299945190/,39.2,8.2,1977
https://korolev.cian.ru/sale/flat/300855643/,30.0,12.0,2023
https://korolev.cian.ru/sale/flat/301836689/,31.6,11.1,2018
https://korolev.cian.ru/sale/flat/299880310/,9.8,0,1986
https://korolev.cian.ru/sale/flat/299538380/,38.0,11.0,2023
https://korolev.cian.ru/sale/flat/299896955/,9.0,0,2016
https://korolev.cian.ru/sale/flat/297048964/,41.9,11.1,1993
https://korolev.cian.ru/sale/flat/301507673/,47.0,10.0,1993
https://korolev.cian.ru/sale/flat/300568168/,39.8,12.0,1992
https://korolev.cian.ru/sale/flat/286426540/,48.2,13.6,2008
https://korolev.cian.ru/sale/flat/299738956/,19.3,20.0,2019
https://korolev.cian.ru/sale/flat/297331346/,37.8,12.0,1999
https://korolev.cian.ru/sale/flat/301640935/,37.6,15.7,2004
https://korolev.cian.ru/sale/flat/300212204/,18.7,13.1,2016
https://korolev.cian.ru/sale/flat/300928192/,40.0,9.0,1986
https://korolev.cian.ru/sale/flat/295070385/,31.3,8.0,2013
https://korolev.cian.ru/sale/flat/299501084/,40.0,10.0,2016
https://korolev.cian.ru/sale/flat/299066679/,24.7,9.6,2022
https://korolev.cian.ru/sale/flat/296609606/,33.0,8.5,2005
https://korolev.cian.ru/sale/flat/293595007/,49.0,12.0,1974
https://korolev.cian.ru/sale/flat/300841127/,45.0,16.0,2021
https://korolev.cian.ru/sale/flat/301852487/,34.0,11.0,2014
https://korolev.cian.ru/sale/flat/301584327/,41.0,18.0,2014
https://korolev.cian.ru/sale/flat/301026609/,18.4,14.0,2016
https://korolev.cian.ru/sale/flat/291583324/,42.0,19.0,2014
https://korolev.cian.ru/sale/flat/301966191/,52.0,8.0,2023
https://korolev.cian.ru/sale/flat/295708096/,40.9,13.2,2019
https://korolev.cian.ru/sale/flat/301922185/,30.0,14.0,0
https://korolev.cian.ru/sale/flat/299938023/,70.0,8.5,1978
https://korolev.cian.ru/sale/flat/300732232/,27.0,15.0,2004
https://korolev.cian.ru/sale/flat/301566253/,30.0,14.0,2016
https://korolev.cian.ru/sale/flat/291604503/,45.7,11.7,2004
https://korolev.cian.ru/sale/flat/292378491/,32.0,12.0,2014
https://korolev.cian.ru/sale/flat/300011299/,45.6,10.2,1994
https://korolev.cian.ru/sale/flat/301058436/,24.0,18.0,2016
https://korolev.cian.ru/sale/flat/301741151/,31.8,18.8,2005
https://korolev.cian.ru/sale/flat/299311819/,45.0,9.0,2015
https://korolev.cian.ru/sale/flat/299253351/,36.7,6.6,2014
https://korolev.cian.ru/sale/flat/299302894/,28.0,0,2007
https://korolev.cian.ru/sale/flat/299312664/,39.0,9.0,1988
https://korolev.cian.ru/sale/flat/301316164/,49.0,13.0,2016
https://korolev.cian.ru/sale/flat/298556367/,39.0,11.0,1999
https://korolev.cian.ru/sale/flat/301953159/,40.2,18.0,2014
https://korolev.cian.ru/sale/flat/295711415/,53.0,20.0,2016
https://korolev.cian.ru/sale/flat/301774864/,34.0,11.0,2013
https://korolev.cian.ru/sale/flat/299277833/,45.2,12.9,2001
https://korolev.cian.ru/sale/flat/296358239/,34.7,17.9,2014
https://korolev.cian.ru/sale/flat/298021450/,50.0,13.1,2018
https://korolev.cian.ru/sale/flat/295326772/,37.0,9.4,2004
https://korolev.cian.ru/sale/flat/301739980/,43.0,10.0,2016
https://korolev.cian.ru/sale/flat/297645234/,47.2,7.8,1955
https://korolev.cian.ru/sale/flat/300919625/,44.2,16.0,2017
https://korolev.cian.ru/sale/flat/301489386/,60.6,17.4,1990
https://korolev.cian.ru/sale/flat/295870856/,60.0,12.0,2003
https://korolev.cian.ru/sale/flat/298155506/,32.0,14.7,2016
https://korolev.cian.ru/sale/flat/299761560/,37.0,11.5,2010
https://korolev.cian.ru/sale/flat/300605905/,54.9,12.0,2003
https://korolev.cian.ru/sale/flat/296262979/,40.5,15.0,2019
https://korolev.cian.ru/sale/flat/273500380/,52.0,12.0,2002
https://korolev.cian.ru/sale/flat/294998769/,35.5,12.2,2007
https://korolev.cian.ru/sale/flat/299789489/,35.0,16.0,2013
https://korolev.cian.ru/sale/flat/297250018/,31.5,14.0,2015
https://korolev.cian.ru/sale/flat/297693741/,39.2,14.3,2007
https://korolev.cian.ru/sale/flat/300942146/,40.2,11.7,2008
https://korolev.cian.ru/sale/flat/301887156/,43.1,12.9,2011
https://korolev.cian.ru/sale/flat/301252233/,55.0,12.0,2019
https://korolev.cian.ru/sale/flat/301589501/,40.0,16.0,2014
https://korolev.cian.ru/sale/flat/299639045/,41.7,17.0,2013
https://korolev.cian.ru/sale/flat/291106361/,61.1,11.7,2002
https://korolev.cian.ru/sale/flat/299640418/,45.0,10.0,2016
https://korolev.cian.ru/sale/flat/301633710/,12.0,0,1994
https://korolev.cian.ru/sale/flat/301521726/,40.0,12.0,2012
https://korolev.cian.ru/sale/flat/299427707/,55.0,13.0,2018
https://korolev.cian.ru/sale/flat/299475321/,75.0,12.0,1997
https://korolev.cian.ru/sale/flat/292901112/,55.0,0,2005
https://korolev.cian.ru/sale/flat/297774165/,33.0,22.0,2019
https://korolev.cian.ru/sale/flat/301197395/,263.0,50.0,1995
https://korolev.cian.ru/sale/flat/297684104/,55.9,9.3,2014
https://korolev.cian.ru/sale/flat/296669473/,104.8,25.0,1995
https://korolev.cian.ru/sale/flat/294594690/,115.0,27.7,2009
https://korolev.cian.ru/sale/flat/299789490/,68.0,20.0,2013
https://korolev.cian.ru/sale/flat/299673115/,75.0,12.0,2014
https://korolev.cian.ru/sale/flat/300770487/,44.0,20.0,2018
https://korolev.cian.ru/sale/flat/301407647/,46.0,31.0,2019
https://korolev.cian.ru/sale/flat/298642285/,52.0,18.0,2002
https://korolev.cian.ru/sale/flat/249413059/,113.0,18.3,2004
https://korolev.cian.ru/sale/flat/300212399/,32.0,32.8,1999
https://korolev.cian.ru/sale/flat/289027296/,121.3,14.3,2001
https://korolev.cian.ru/sale/flat/300442416/,63.0,35.0,2013
https://korolev.cian.ru/sale/flat/299905837/,55.0,14.0,2013
https://korolev.cian.ru/sale/flat/299961218/,70.4,14.6,0
https://korolev.cian.ru/sale/flat/300782395/,99.7,55.0,2004
https://korolev.cian.ru/sale/flat/299956258/,58.0,20.0,2010
https://korolev.cian.ru/sale/flat/298805388/,6.0,0.25,1961
https://korolev.cian.ru/sale/flat/301077878/,30.0,6.0,1970
https://korolev.cian.ru/sale/flat/301831285/,36.0,6.0,1971
https://korolev.cian.ru/sale/flat/284260441/,12.0,5.0,2009
https://korolev.cian.ru/sale/flat/300253788/,17.0,6.5,1935
https://korolev.cian.ru/sale/flat/300672002/,9.0,3.1,2016
https://korolev.cian.ru/sale/flat/301890947/,14.0,5.0,1974
https://korolev.cian.ru/sale/flat/301398398/,12.0,5.0,1968
https://korolev.cian.ru/sale/flat/301815598/,11.6,5.1,1971
https://korolev.cian.ru/sale/flat/295016386/,18.0,5.8,1977
https://korolev.cian.ru/sale/flat/295722428/,12.0,5.0,1974
https://korolev.cian.ru/sale/flat/295855143/,16.0,3.0,2020
https://korolev.cian.ru/sale/flat/291271775/,18.0,6.0,1974
https://korolev.cian.ru/sale/flat/300131489/,17.0,6.0,1968
https://korolev.cian.ru/sale/flat/301857501/,18.0,6.0,1966
https://korolev.cian.ru/sale/flat/301653015/,18.8,6.3,1967
https://korolev.cian.ru/sale/flat/298835157/,18.0,0,2020
https://korolev.cian.ru/sale/flat/296506005/,18.8,6.3,1967
https://korolev.cian.ru/sale/flat/298261335/,21.0,6.0,1961
https://korolev.cian.ru/sale/flat/301851053/,16.0,5.8,1964
https://korolev.cian.ru/sale/flat/301572540/,16.0,5.8,1964
https://korolev.cian.ru/sale/flat/301980883/,18.0,7.0,1972
https://korolev.cian.ru/sale/flat/295531588/,16.0,3.5,2020
https://korolev.cian.ru/sale/flat/301363925/,17.0,6.0,1967
https://korolev.cian.ru/sale/flat/292691490/,18.0,6.0,1964
https://korolev.cian.ru/sale/flat/300792176/,11.1,4.0,2016
https://korolev.cian.ru/sale/flat/301134269/,18.0,4.0,2020
https://korolev.cian.ru/sale/flat/296281179/,17.0,0,1965
https://korolev.cian.ru/sale/flat/299944916/,18.0,6.5,1977
https://korolev.cian.ru/sale/flat/301668027/,26.5,6.0,1975
https://korolev.cian.ru/sale/flat/300330219/,27.8,5.5,1969
https://korolev.cian.ru/sale/flat/299456704/,19.0,6.0,1961
https://korolev.cian.ru/sale/flat/300786610/,6.0,0,1967
https://korolev.cian.ru/sale/flat/300511106/,20.0,5.5,1961
https://korolev.cian.ru/sale/flat/298103559/,23.0,9.0,1975
https://korolev.cian.ru/sale/flat/298944594/,8.8,0,1962
https://korolev.cian.ru/sale/flat/288017383/,18.0,6.0,1969
https://korolev.cian.ru/sale/flat/299999174/,28.8,7.1,1976
https://korolev.cian.ru/sale/flat/278614021/,20.0,3.0,2018
https://korolev.cian.ru/sale/flat/300820214/,5.3,0,2023
https://korolev.cian.ru/sale/flat/300274722/,18.6,0,1970
https://korolev.cian.ru/sale/flat/300380605/,15.0,5.0,1979
https://korolev.cian.ru/sale/flat/297642724/,28.4,5.9,1964
https://korolev.cian.ru/sale/flat/298734625/,31.0,6.0,1963
https://korolev.cian.ru/sale/flat/301365400/,6.0,0,1961
https://korolev.cian.ru/sale/flat/289016688/,24.0,5.0,2021
https://korolev.cian.ru/sale/flat/298678733/,24.0,7.0,1966
https://korolev.cian.ru/sale/flat/300816173/,6.0,0,1964
https://korolev.cian.ru/sale/flat/300455682/,27.1,5.7,1966
https://korolev.cian.ru/sale/flat/301423821/,7.0,0,1966
https://korolev.cian.ru/sale/flat/298401838/,5.0,0,1968
https://korolev.cian.ru/sale/flat/299856832/,20.0,4.0,2020
https://korolev.cian.ru/sale/flat/299672080/,21.0,5.8,1966
https://korolev.cian.ru/sale/flat/299982454/,18.5,5.9,1959
https://korolev.cian.ru/sale/flat/299747173/,31.5,7.0,1960
https://korolev.cian.ru/sale/flat/281563417/,25.6,6.5,1975
https://korolev.cian.ru/sale/flat/295929142/,20.8,0,2016
https://korolev.cian.ru/sale/flat/301831313/,13.4,6.0,2000
https://korolev.cian.ru/sale/flat/300007513/,12.8,5.2,2021
https://korolev.cian.ru/sale/flat/301260566/,11.7,0,2023
https://korolev.cian.ru/sale/flat/301139173/,18.6,6.6,1971
https://korolev.cian.ru/sale/flat/301025507/,17.0,6.0,2023
https://korolev.cian.ru/sale/flat/285993708/,17.6,5.1,1969
https://korolev.cian.ru/sale/flat/299979510/,13.0,8.2,2021
https://korolev.cian.ru/sale/flat/294255218/,17.0,6.0,1966
https://korolev.cian.ru/sale/flat/300141802/,22.0,8.0,1966
https://korolev.cian.ru/sale/flat/298297964/,29.6,5.8,1960
https://korolev.cian.ru/sale/flat/300583312/,22.0,7.9,1966
https://korolev.cian.ru/sale/flat/301029959/,17.0,6.0,2023
https://korolev.cian.ru/sale/flat/285461142/,6.0,0,1967
https://korolev.cian.ru/sale/flat/300461895/,20.0,0,2019
https://korolev.cian.ru/sale/flat/298968372/,28.0,6.0,1972
https://korolev.cian.ru/sale/flat/301029950/,28.0,6.0,1964
https://korolev.cian.ru/sale/flat/300459576/,17.4,0,1969
https://korolev.cian.ru/sale/flat/296489387/,21.0,5.5,1965
https://korolev.cian.ru/sale/flat/298752797/,17.8,5.7,1972
https://korolev.cian.ru/sale/flat/301259359/,18.0,7.0,1979
https://korolev.cian.ru/sale/flat/299771779/,28.0,6.0,1964
https://korolev.cian.ru/sale/flat/298933659/,18.0,6.0,1964
https://korolev.cian.ru/sale/flat/282698577/,28.0,6.0,1962
https://korolev.cian.ru/sale/flat/298223526/,19.3,6.0,1979
https://korolev.cian.ru/sale/flat/300757731/,27.1,6.0,1967
https://korolev.cian.ru/sale/flat/283352043/,19.0,12.3,2018
https://korolev.cian.ru/sale/flat/301120519/,25.9,6.0,1970
https://korolev.cian.ru/sale/flat/288714978/,27.5,8.2,1900
https://korolev.cian.ru/sale/flat/294085242/,20.1,7.0,1983
https://korolev.cian.ru/sale/flat/301893410/,16.0,4.0,2018
https://korolev.cian.ru/sale/flat/299434226/,27.2,6.0,1972
https://korolev.cian.ru/sale/flat/300113567/,20.0,0,2018
https://korolev.cian.ru/sale/flat/298945911/,28.0,6.0,1962
https://korolev.cian.ru/sale/flat/301406505/,29.0,5.0,1964
https://korolev.cian.ru/sale/flat/300935404/,8.5,0,1958
https://korolev.cian.ru/sale/flat/300337258/,17.2,8.5,1991
https://korolev.cian.ru/sale/flat/295716722/,5.0,0,1964
https://korolev.cian.ru/sale/flat/298985540/,10.0,0,1983
https://korolev.cian.ru/sale/flat/298456924/,28.0,5.0,1966
https://korolev.cian.ru/sale/flat/301698119/,17.0,11.0,2022
https://korolev.cian.ru/sale/flat/299010149/,17.0,13.0,2023
https://korolev.cian.ru/sale/flat/301971520/,20.0,12.0,2023
https://korolev.cian.ru/sale/flat/300083883/,6.0,0,1971
https://korolev.cian.ru/sale/flat/298199324/,6.0,0,1962
https://korolev.cian.ru/sale/flat/300511573/,19.0,6.0,1960
https://korolev.cian.ru/sale/flat/287264777/,12.0,0,2022
https://korolev.cian.ru/sale/flat/301787361/,20.0,8.0,1992
https://korolev.cian.ru/sale/flat/300029036/,30.0,6.0,1964
https://korolev.cian.ru/sale/flat/301788684/,26.0,6.0,1959
https://korolev.cian.ru/sale/flat/299146140/,20.0,8.0,1917
https://korolev.cian.ru/sale/flat/300709063/,18.0,6.0,1966
https://korolev.cian.ru/sale/flat/298021200/,29.4,9.0,1961
https://korolev.cian.ru/sale/flat/297887770/,16.4,0,2021
https://korolev.cian.ru/sale/flat/295557394/,29.4,5.5,1967
https://korolev.cian.ru/sale/flat/298325690/,15.1,5.3,2018
https://korolev.cian.ru/sale/flat/301979372/,19.0,7.0,1991
https://korolev.cian.ru/sale/flat/299859350/,19.0,7.4,1991
https://korolev.cian.ru/sale/flat/282821659/,17.5,16.0,2009
https://korolev.cian.ru/sale/flat/300461508/,17.3,8.7,1958
https://korolev.cian.ru/sale/flat/295611556/,22.0,8.0,1966
https://korolev.cian.ru/sale/flat/299629532/,30.0,6.0,1964
https://korolev.cian.ru/sale/flat/296492571/,18.0,14.0,2003
https://korolev.cian.ru/sale/flat/298155990/,27.0,6.0,1959
https://korolev.cian.ru/sale/flat/300693821/,19.0,6.3,1976
https://korolev.cian.ru/sale/flat/301209373/,33.1,6.0,1963
https://korolev.cian.ru/sale/flat/301152925/,6.0,0,1963
https://korolev.cian.ru/sale/flat/300502435/,18.0,7.0,1975
https://korolev.cian.ru/sale/flat/300410571/,27.4,6.0,1962
https://korolev.cian.ru/sale/flat/298515387/,6.0,0,1975
https://korolev.cian.ru/sale/flat/299939278/,22.2,7.5,1965
https://korolev.cian.ru/sale/flat/298160212/,28.0,6.0,1960
https://korolev.cian.ru/sale/flat/294842006/,28.0,6.0,1968
https://korolev.cian.ru/sale/flat/298459887/,31.1,6.5,1969
https://korolev.cian.ru/sale/flat/295774156/,28.1,11.8,2022
https://korolev.cian.ru/sale/flat/301287971/,90.0,12.0,1993
https://korolev.cian.ru/sale/flat/298965098/,20.0,9.0,1976
https://korolev.cian.ru/sale/flat/293476681/,18.8,12.2,2003
https://korolev.cian.ru/sale/flat/300441376/,32.0,6.0,1956
https://korolev.cian.ru/sale/flat/300029066/,32.0,9.0,1962
https://korolev.cian.ru/sale/flat/295879816/,6.0,0,1974
https://korolev.cian.ru/sale/flat/300057638/,20.0,9.9,0
https://korolev.cian.ru/sale/flat/273356712/,21.0,13.2,1977
https://korolev.cian.ru/sale/flat/301860682/,16.2,8.6,2023
https://korolev.cian.ru/sale/flat/300193548/,9.0,0,2017
https://korolev.cian.ru/sale/flat/299859495/,9.0,0,1960
https://korolev.cian.ru/sale/flat/296363476/,20.1,14.0,2009
https://korolev.cian.ru/sale/flat/296969259/,27.0,7.0,1973
https://korolev.cian.ru/sale/flat/298250622/,36.0,9.0,1978
https://korolev.cian.ru/sale/flat/297673975/,12.0,5.0,2023
https://korolev.cian.ru/sale/flat/300278694/,19.0,7.5,1995
https://korolev.cian.ru/sale/flat/299152343/,18.0,9.0,1989
https://korolev.cian.ru/sale/flat/295753740/,19.0,9.8,1993
https://korolev.cian.ru/sale/flat/300254637/,16.0,10.0,2020
https://korolev.cian.ru/sale/flat/287840799/,18.2,0,2003
https://korolev.cian.ru/sale/flat/301781512/,6.0,0,1961
https://korolev.cian.ru/sale/flat/299527856/,27.2,5.6,1968
https://korolev.cian.ru/sale/flat/297249452/,20.2,4.1,0
https://korolev.cian.ru/sale/flat/298483610/,16.8,9.5,2008
https://korolev.cian.ru/sale/flat/293637177/,17.0,9.0,2008
https://korolev.cian.ru/sale/flat/300273786/,19.0,8.0,1988
https://korolev.cian.ru/sale/flat/299573199/,18.0,7.0,1993
https://korolev.cian.ru/sale/flat/275650816/,18.5,6.0,1960
https://korolev.cian.ru/sale/flat/279225753/,16.9,12.3,2022
https://korolev.cian.ru/sale/flat/297180942/,18.5,6.0,1960
https://korolev.cian.ru/sale/flat/293625638/,19.0,9.0,2005
https://korolev.cian.ru/sale/flat/298531037/,20.9,8.6,1989
https://korolev.cian.ru/sale/flat/266748829/,6.0,0,1967
https://korolev.cian.ru/sale/flat/296679121/,32.0,8.4,1987
https://korolev.cian.ru/sale/flat/294222667/,19.1,11.1,2021
https://korolev.cian.ru/sale/flat/301121155/,27.2,5.8,1968
https://korolev.cian.ru/sale/flat/274341312/,18.0,11.5,2018
https://korolev.cian.ru/sale/flat/294290653/,26.1,0,2020
https://korolev.cian.ru/sale/flat/299475355/,8.0,0,2016
